brand,model,year,mileage,engine_size,price
BMW,R 1250 GS Adventure,2023,6.0,1250.0,25330.0
BMW,R 1250 GS,2019,13013.0,1250.0,19000.0
BMW,R 75 /5,1973,5.0,75.0,14400.0
BMW,R 1200 GS,2014,58000.0,1200.0,9800.0
BMW,S 1000 XR,2016,19350.0,1000.0,10900.0
BMW,S 1000 XR,2016,48050.0,1000.0,10000.0
BMW,S 1000 RR,2016,6885.0,1000.0,15000.0
BMW,S 1000 R,2016,3972.0,1000.0,10500.0
BMW,S 1000 RR,2016,5200.0,1000.0,13000.0
BMW,F 800 GS,2010,46675.0,800.0,7000.0
BMW,R 1250 GS,2023,2.0,1250.0,24170.0
BMW,S 1000 XR White/Racing Blue/Red Premium,2018,36671.0,1000.0,8795.0
BMW,K 1600 B,2023,3.0,1600.0,27020.0
BMW,S1000XR 1000 XR,2020,3075.0,1000.0,17499.0
BMW,F 900 XR,2020,891.0,900.0,11498.0
BMW,K 1600 GT,2020,11968.0,1600.0,18995.0
BMW,K 1600 B,2018,19439.0,1600.0,16500.0
BMW,K 1600 GTL,2018,11700.0,1600.0,18000.0
BMW,K 1600 B,2018,7000.0,1600.0,17800.0
BMW,S 1000 XR,2016,39000.0,1000.0,12000.0
BMW,R 1200 GS Premium Racing Red,2016,17085.0,1200.0,15222.0
BMW,K 1600 GTL,2015,39583.0,1600.0,12777.0
BMW,R 1200 R,2015,6598.0,1200.0,10000.0
BMW,R 60,1968,23000.0,60.0,17950.0
BMW,R 1250 GS,2023,15.0,1250.0,22780.0
BMW,R nineT 719 Night Black Matte/Aluminum Matte BASE,2023,3.0,719.0,18045.0
BMW,R 1250 GS Light White,2023,1.0,1250.0,21240.0
BMW,K 1600 GTL Black Storm Metallic,2023,10.0,1600.0,29480.0
BMW,R 1250 GS Light White,2023,2.0,1250.0,21240.0
BMW,F 850 GS 850 GS ADVENTURE,2022,173.0,850.0,17000.0
BMW,R 1250 GS,2023,201.0,1250.0,21565.0
BMW,R 1250 GS,2023,200.0,1250.0,23255.0
BMW,F 750 GS,2023,3.0,750.0,13450.0
BMW,R 1250 GS,2023,4.0,1250.0,21935.0
BMW,R 18 B,2023,7.0,18.0,25890.0
BMW,R 1200 RT,2005,43000.0,1200.0,6500.0
BMW,R 1250,2021,6100.0,1250.0,14500.0
BMW,R 1200 GS ADVENTURE,2010,45748.0,1200.0,8500.0
BMW,S 1000 XR,2016,11104.0,1000.0,11990.0
BMW,R 1200 GS RALLYE,2017,26000.0,1200.0,17999.0
BMW,K 1600 GTL,2018,1.0,1600.0,23000.0
BMW,F 850 GSA 850 GS ADVENTURE,2021,2100.0,850.0,12800.0
BMW,R 1250 GS Adventure Rally,2022,5.0,1250.0,23120.0
BMW,R 18 B,2022,7.0,18.0,21999.0
BMW,R 1200 GS,2013,18686.0,1200.0,12000.0
BMW,R NINET 719,2021,1257.0,719.0,13999.0
BMW,K 1600 GTL,2019,34390.0,1600.0,15900.0
BMW,C 400 GT Callisto Gray Metallic,2022,129.0,400.0,8499.0
BMW,S 1000 XR,2021,5500.0,1000.0,18600.0
BMW,R 18 First Edition,2021,5.0,18.0,18999.0
BMW,S 1000 R,2021,705.0,1000.0,14990.0
BMW,F 900 R,2022,102.0,900.0,10999.0
BMW,F 900 XR,2022,101.0,900.0,12990.0
BMW,F 850 GS Premium Package,2022,2.0,850.0,13995.0
BMW,R 18 Transcontinental,2022,108.0,18.0,21999.0
BMW,R 1250 GS,2023,202.0,1250.0,23925.0
BMW,S 1000 RR,2023,0.0,1000.0,23075.0
BMW,S 1000 RR,2023,0.0,1000.0,25425.0
BMW,S 1000 RR,2023,100.0,1000.0,32000.0
BMW,F 750,2022,1068.0,750.0,13500.0
BMW,K 1600 GT Sport,2023,10.0,1600.0,28355.0
BMW,C 400 GT Triple Black,2023,10.0,400.0,9535.0
BMW,R 1250 GS Adventure,2023,2.0,1250.0,26005.0
BMW,S 1000 XR,2021,5832.0,1000.0,18500.0
BMW,R 1250 RS,2020,900.0,1250.0,17000.0
BMW,R 1250 GS Adventure,2023,5.0,1250.0,26225.0
BMW,R 1250 1250 R,2020,14000.0,1250.0,18600.0
BMW,R 1250,2022,645.0,1250.0,28997.0
BMW,F 750 GS,2023,1.0,750.0,13595.0
BMW,R 1250 GS GS Trophy,2023,0.0,1250.0,23524.0
BMW,R 18 B,2022,7.0,18.0,22999.0
BMW,R Ninet Scrambler 719 Underground/Light White,2023,4.0,719.0,15860.0
BMW,R 100 RT,1983,500.0,100.0,10000.0
BMW,R 80 RT,1985,24800.0,80.0,6895.0
BMW,G 310 GS Rally,2023,3.0,310.0,6485.0
BMW,R 18 TRANSCONTINENTAL,2022,910.0,18.0,21500.0
BMW,S 1000 RR,2015,3182.0,1000.0,15950.0
BMW,R 1200 GS ADVENTURE,2016,28000.0,1200.0,16000.0
BMW,R 1200 RT,2016,2660.0,1200.0,15300.0
BMW,K 1600 GTL Thunder Grey Metallic Premium,2018,19195.0,1600.0,18495.0
BMW,F 750,2013,18931.0,750.0,6950.0
KTM,790 Duke,2020,2963.0,790.0,9499.0
KTM,200 Duke,2022,3051.0,200.0,3999.0
KTM,890 Duke GP,2022,1.0,890.0,9899.0
KTM,350 SX-F,2022,70.0,350.0,7495.0
KTM,350 SX-F,2021,59.0,350.0,7499.0
KTM,RC 390,2022,0.0,390.0,4999.0
KTM,250 SX-F,2021,40.0,250.0,8999.0
KTM,890 Adventure R,2021,1658.0,890.0,12982.0
KTM,790 Adventure,2020,3074.0,790.0,10995.0
KTM,450 SX-F,2022,53.0,450.0,8797.0
KTM,125 XC,2022,1.0,125.0,8099.0
KTM,390 Adventure,2022,172.0,390.0,6570.0
KTM,890 Duke,2022,0.0,890.0,9799.0
KTM,390 Adventure,2022,595.0,390.0,7999.0
KTM,890 Duke,2022,0.0,890.0,9799.0
KTM,790 Duke,2020,12365.0,790.0,10499.0
KTM,RC 390,2022,10.0,390.0,5799.0
KTM,125 SX,2024,0.0,125.0,8099.0
KTM,125 XC,2024,0.0,125.0,8399.0
KTM,125 XC,2024,0.0,125.0,8399.0
KTM,250 SX-F,2024,1.0,250.0,10199.0
KTM,125 XC,2024,1.0,125.0,8399.0
KTM,300 XC,2024,0.0,300.0,11299.0
KTM,890 Duke,2022,0.0,890.0,9799.0
KTM,690 SMC R ENDURO R,2019,4718.0,690.0,9999.0
KTM,1190 Adventure,2015,11563.0,1190.0,9999.0
KTM,1090 Adventure R,2018,7791.0,1090.0,9998.0
KTM,690 ENDURO R,2023,5.0,690.0,12999.0
KTM,250 XC,2024,0.0,250.0,10999.0
KTM,390 ADVENTURE,2023,5.0,390.0,7399.0
KTM,790 Duke,2023,1.0,790.0,9199.0
KTM,50 SX MINI,2023,0.0,50.0,4199.0
KTM,790 DUKE,2023,5.0,790.0,9199.0
KTM,690 ENDURO R,2023,5.0,690.0,12999.0
KTM,890 ADVENTURE,2023,5.0,890.0,13949.0
KTM,890 ADVENTURE,2023,5.0,890.0,13949.0
KTM,1290 SUPER ADVENTURE S,2023,5.0,1290.0,20299.0
KTM,1290 SUPER ADVENTURE S,2023,5.0,1290.0,20299.0
KTM,1290 SUPER ADVENTURE,2018,20798.0,1290.0,15599.0
KTM,50 SX MINI,2023,0.0,50.0,4199.0
KTM,890 Adventure,2023,0.0,890.0,13949.0
KTM,SX 65,2023,0.0,65.0,4499.0
KTM,690 SMC R ENDURO R,2023,3.0,690.0,12999.0
KTM,500 EXC-F,2023,1.0,500.0,12049.0
KTM,300 XC-W,2007,3047.0,300.0,5500.0
KTM,450 XC,2007,1.0,450.0,3999.0
KTM,1290 Super Adventure,2015,4437.0,1290.0,14599.0
KTM,390 ADVENTURE,2023,5.0,390.0,7399.0
KTM,1290 Super Duke GT,2023,1.0,1290.0,19799.0
KTM,1290 Super Duke R,2017,6519.0,1290.0,13499.0
KTM,1290 Super Adventure R,2017,26370.0,1290.0,13594.0
KTM,790 DUKE,2023,5.0,790.0,9199.0
KTM,1290 SUPER ADVENTURE S,2023,5.0,1290.0,20299.0
KTM,250 SX-F,2024,0.0,250.0,10199.0
KTM,125 XC,2024,0.0,125.0,8399.0
KTM,125 XC,2024,0.0,125.0,8399.0
KTM,450 XC-F,2024,0.0,450.0,11899.0
KTM,125 SX,2024,0.0,125.0,8099.0
KTM,125 SX,2024,0.0,125.0,8099.0
KTM,250 XC,2024,0.0,250.0,10999.0
KTM,300 XC,2024,0.0,300.0,11299.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,450 SX-F Factory Edition,2023,0.0,450.0,12099.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,65 SX,2023,0.0,65.0,5097.0
KTM,125 XC,2024,0.0,125.0,8399.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,890 Duke R,2023,0.0,890.0,12949.0
KTM,125 XC,2023,0.0,125.0,6749.0
KTM,85 SX 19/16,2023,0.0,85.0,4999.0
KTM,85 SX 19/16,2023,0.0,85.0,4999.0
KTM,350 SX-F,2023,0.0,350.0,8699.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,890 ADVENTURE,2023,5.0,890.0,13949.0
KTM,300 XC,2023,0.0,300.0,7999.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,125 XC,2023,0.0,125.0,6749.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,250 SX-F,2024,0.0,250.0,10199.0
KTM,250 SX-F,2024,1.0,250.0,10199.0
KTM,125 XC,2024,0.0,125.0,8399.0
KTM,300 XC,2024,0.0,300.0,11299.0
KTM,125 XC,2024,0.0,125.0,8399.0
KTM,250 XC,2024,3.0,250.0,10999.0
KTM,125 SX,2024,3.0,125.0,8099.0
KTM,125 XC,2024,3.0,125.0,8399.0
KTM,250 XC,2024,0.0,250.0,10999.0
KTM,450 XC-F,2024,0.0,450.0,11899.0
KTM,250 SX-F,2024,0.0,250.0,10199.0
KTM,250 SX-F,2024,0.0,250.0,10199.0
KTM,250 XC,2024,0.0,250.0,10999.0
KTM,250 SX-F,2024,0.0,250.0,10199.0
KTM,125 XC,2024,3.0,125.0,8399.0
KTM,125 SX,2024,0.0,125.0,8099.0
KTM,300 XC,2024,1.0,300.0,11299.0
KTM,125 SX,2024,0.0,125.0,8099.0
KTM,125 XC,2024,0.0,125.0,8399.0
KTM,450 XC-F,2024,0.0,450.0,11899.0
KTM,125 SX,2024,0.0,125.0,8099.0
KTM,250 SX-F,2024,0.0,250.0,10199.0
KTM,125 SX,2024,0.0,125.0,8099.0
KTM,250 XC,2024,0.0,250.0,10999.0
KTM,250 XC-F,2024,0.0,250.0,10599.0
KTM,450 XC-F,2024,0.0,450.0,11899.0
KTM,250 XC-F,2024,0.0,250.0,10599.0
KTM,125 XC,2024,1.0,125.0,8399.0
KTM,690 ENDURO R,2023,5.0,690.0,12999.0
KTM,1290 Super Adventure R TKC,2019,4858.0,1290.0,15995.0
KTM,65 SX,2023,0.0,65.0,3999.0
KTM,890 Adventure R,2023,0.0,890.0,15199.0
KTM,450 XCF-W,2023,0.0,450.0,8397.0
KTM,890 Adventure R,2023,0.0,890.0,15199.0
KTM,890 Adventure R,2023,0.0,890.0,15199.0
KTM,390 ADVENTURE SW,2023,0.0,390.0,7399.0
KTM,125 SX,2023,0.0,125.0,5999.0
KTM,1290 Super Duke R ABS 1290 R ABS,2015,1302.0,1290.0,12490.0
KTM,1290 Super Duke GT,2016,14782.0,1290.0,12225.0
KTM,1090 Adventure R,2017,18195.0,1090.0,9999.0
KTM,1290 Super Duke GT,2017,9314.0,1290.0,13999.0
KTM,1090 Adventure R,2017,20722.0,1090.0,10749.0
KTM,890 Adventure R,2023,0.0,890.0,15199.0
KTM,1090 Adventure R,2018,14250.0,1090.0,11500.0
KTM,1290 Super Duke R,2019,12154.0,1290.0,16383.0
KTM,1290 Super Duke GT,2019,2473.0,1290.0,16397.0
KTM,85 SX 17/14,2019,20.0,85.0,4995.0
KTM,250 XCW TPI XC-W TPI,2020,631.0,250.0,8499.0
KTM,1290 SUPER ADVENTURE S,2020,8789.0,1290.0,15270.0
KTM,XC 500 XCF-W 500 W,2020,121.0,500.0,9200.0
KTM,890 Duke R,2021,7019.0,890.0,11192.0
KTM,890 Adventure,2021,1472.0,890.0,12399.0
KTM,690 SMC R ENDURO R,2021,244.0,690.0,11995.0
KTM,85 SX 17/14,2022,0.0,85.0,4797.0
KTM,890 DUKE,2022,5.0,890.0,11299.0
KTM,1290 Super Duke GT,2019,13017.0,1290.0,15999.0
KTM,RC 390,2022,1.0,390.0,4799.0
KTM,1290 SUPER DUKE R EVO,2023,5.0,1290.0,20399.0
KTM,890 ADVENTURE R,2023,5.0,890.0,15199.0
KTM,890 Duke R,2023,1.0,890.0,12949.0
KTM,790 Duke,2023,1.0,790.0,9199.0
KTM,85 SX 19/16,2023,0.0,85.0,4299.0
KTM,300 XC-W Erzbergrodeo 300 W ERZBERGRODEO,2023,0.0,300.0,11149.0
KTM,250 XC,2023,0.0,250.0,9299.0
KTM,85 SX 17/14,2023,0.0,85.0,5299.0
KTM,890 Duke R,2023,1.0,890.0,12949.0
KTM,790 Duke,2023,1.0,790.0,9199.0
KTM,350 EXC-F,2023,0.0,350.0,10149.0
KTM,250 XC,2023,0.0,250.0,9299.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,890 ADVENTURE R,2023,5.0,890.0,15199.0
KTM,450 SX-F Factory Edition,2023,0.0,450.0,12099.0
KTM,50 SX Mini,2023,0.0,50.0,2699.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,690 Enduro R,2023,1.0,690.0,12499.0
KTM,890 ADVENTURE R,2023,5.0,890.0,15199.0
KTM,300 XC,2023,0.0,300.0,11099.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,300 XC,2023,0.0,300.0,11099.0
KTM,300 XC,2023,0.0,300.0,11099.0
KTM,890 ADVENTURE R,2023,5.0,890.0,15199.0
KTM,300 XC,2023,0.0,300.0,11099.0
KTM,450 XC-F,2023,0.0,450.0,9649.0
KTM,500 XCF-W,2022,0.0,500.0,9999.0
KTM,450 SX-F,2022,24.0,450.0,9095.0
KTM,200 Duke,2022,1.0,200.0,3999.0
KTM,450 XCF-W,2023,0.0,450.0,11649.0
KTM,890 Adventure R,2023,0.0,890.0,15199.0
KTM,890 Duke R,2023,5.0,890.0,12949.0
KTM,500 EXC-F,2023,6.0,500.0,16995.0
KTM,300 XC,2023,0.0,300.0,9349.0
KTM,890 Adventure R,2023,0.0,890.0,15199.0
KTM,65 SX,2023,0.0,65.0,3999.0
KTM,250 SX-F,2023,0.0,250.0,8249.0
KTM,890 Adventure R,2023,0.0,890.0,15199.0
KTM,65 SX,2023,0.0,65.0,3999.0
KTM,450 SX-F,2023,0.0,450.0,8899.0
KTM,65 SX,2023,0.0,65.0,3999.0
KTM,250 XC,2023,0.0,250.0,9099.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,890 Duke R,2023,0.0,890.0,12949.0
KTM,1290 SUPER DUKE GT,2023,0.0,1290.0,22999.0
KTM,390 Adventure,2023,1.0,390.0,7399.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,1290 SUPER DUKE GT,2023,0.0,1290.0,19799.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,390 ADVENTURE,2023,5.0,390.0,7399.0
KTM,450 SX-F,2023,0.0,450.0,7447.0
KTM,1290 SUPER DUKE R EVO,2023,1.0,1290.0,20399.0
KTM,790 DUKE,2023,5.0,790.0,9199.0
KTM,65 SX,2023,0.0,65.0,3999.0
KTM,390 Adventure,2023,1.0,390.0,6399.0
KTM,65 SX,2023,1.0,65.0,4988.0
KTM,250 SX-F,2023,0.0,250.0,7999.0
KTM,350 SX-F,2022,39.0,350.0,7795.0
KTM,200 Duke,2022,7020.0,200.0,3699.0
KTM,1290 Super Adventure S,2022,0.0,1290.0,19499.0
KTM,RC 390,2022,0.0,390.0,4799.0
KTM,500 EXC-F,2022,3690.0,500.0,9999.0
KTM,RC 390,2022,0.0,390.0,4799.0
KTM,RC 390,2022,0.0,390.0,4799.0
KTM,RC 390,2022,0.0,390.0,4799.0
KTM,390 Adventure,2022,349.0,390.0,5995.0
KTM,RC 390,2022,0.0,390.0,4799.0
KTM,890 Duke GP,2022,888.0,890.0,10990.0
KTM,125 SX,2023,0.0,125.0,7949.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,65 SX,2023,0.0,65.0,4999.0
KTM,65 SX,2023,0.0,65.0,4999.0
KTM,50 SX Mini,2023,0.0,50.0,4199.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,350 SX-F,2023,0.0,350.0,9199.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,390 ADVENTURE,2023,5.0,390.0,7399.0
KTM,390 ADVENTURE,2023,5.0,390.0,7399.0
KTM,85 SX 17/14,2023,0.0,85.0,6549.0
KTM,250 SX,2023,0.0,250.0,7949.0
KTM,125 SX,2023,0.0,125.0,7949.0
KTM,1290 SUPER ADVENTURE S,2023,5.0,1290.0,20299.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,1290 Super Duke R EVO,2023,0.0,1290.0,20399.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,300 XC-W,2023,0.0,300.0,7999.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,450 SX-F Factory Edition,2023,0.0,450.0,12099.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,300 XC-W,2023,0.0,300.0,7999.0
KTM,250 XC,2023,0.0,250.0,8973.0
KTM,125 XC,2023,0.0,125.0,5973.0
KTM,250 SX,2023,0.0,250.0,7637.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,125 XC,2023,0.0,125.0,5973.0
KTM,890 Duke R,2023,0.0,890.0,12949.0
KTM,250 XC-W,2023,0.0,250.0,10799.0
KTM,890 Duke R,2023,0.0,890.0,12949.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,125 XC,2023,0.0,125.0,5973.0
KTM,350 EXC-F,2023,0.0,350.0,9573.0
KTM,250 SX,2023,0.0,250.0,7637.0
KTM,Super Duke 1290 GT,2023,1.0,1290.0,19799.0
KTM,690 SMC R ENDURO R,2023,1.0,690.0,12999.0
KTM,1190 Adventure R ABS,2014,43000.0,1190.0,8499.0
KTM,Super Duke R 1290 ABS 1290 R ABS,2015,10280.0,1290.0,10495.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,1290 Super Adventure,2015,17778.0,1290.0,9999.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,530 EXC-R EXC CHAMPIONS EDITION,2008,1030.0,530.0,4990.0
KTM,690 Duke,2017,1590.0,690.0,7290.0
KTM,1290 SUPER ADVENTURE R,2018,8500.0,1290.0,13999.0
KTM,RC 390,2018,11817.0,390.0,6990.0
KTM,390 Duke,2019,132.0,390.0,4991.0
KTM,1290 SUPER DUKE GT,2019,23740.0,1290.0,16999.0
KTM,250 EXC-F,2019,6190.0,250.0,7899.0
KTM,SUPERDUKE 1290 R,2020,2069.0,1290.0,16880.0
KTM,390 Adventure,2020,3874.0,390.0,5699.0
KTM,450 SX-F Factory Edition,2020,82.0,450.0,8499.0
KTM,890 ADV-R Black / Orange / White,2021,1792.0,890.0,13299.0
KTM,390 Adventure,2023,0.0,390.0,7399.0
KTM,890 Adventure,2021,12108.0,890.0,11999.0
KTM,250 SX-F,2022,57.0,250.0,7997.0
KTM,STACYC 16E DRIVE FACTORY REPLICA,2022,0.0,16.0,969.0
KTM,500 EXC-F,2022,370.0,500.0,10999.0
KTM,STACYC 12E DRIVE FACTORY REPLICA,2022,0.0,12.0,769.0
KTM,390 Adventure,2022,1.0,390.0,7877.0
KTM,450 SX-F,2022,128.0,450.0,7599.0
KTM,450 SX-F,2022,38.0,450.0,8999.0
KTM,Super Adventure 1290 R,2022,2793.0,1290.0,19499.0
KTM,1290 Super Duke R EVO,2022,783.0,1290.0,16892.0
KTM,450 SMR,2023,0.0,450.0,11999.0
KTM,450 SMR,2023,0.0,450.0,11999.0
KTM,250 SX-F,2022,32.0,250.0,8482.0
KTM,690 SMC R ENDURO R,2023,1.0,690.0,12999.0
KTM,1290 SUPER DUKE R,2015,12594.0,1290.0,9999.0
KTM,1190 Adventure,2015,8794.0,1190.0,9021.0
KTM,150 XC-W,2023,0.0,150.0,6999.0
KTM,1290 Super Adventure R,2023,0.0,1290.0,20299.0
KTM,450 SX-F,2023,0.0,450.0,8999.0
KTM,350 EXC-F,2023,0.0,350.0,10288.0
KTM,500 EXC-F,2023,0.0,500.0,12398.0
KTM,50 SX Factory Edition,2023,0.0,50.0,5599.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,Adventure 390,2023,1.0,390.0,7399.0
KTM,Adventure 390,2023,1.0,390.0,7399.0
KTM,XC 300 W,2023,1.0,300.0,11099.0
KTM,1290 Super Duke R Evo,2023,0.0,1290.0,20399.0
KTM,150 XC-W,2023,0.0,150.0,6999.0
KTM,1290 Super Duke R Evo,2023,0.0,1290.0,20399.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,390 Adventure,2023,5.0,390.0,7399.0
KTM,450 SX-F Factory Edition (2023.5) 450 F FACTORY EDITION,2023,0.0,450.0,12099.0
KTM,350 EXC-F,2023,1.0,350.0,12149.0
KTM,XC 300 W,2023,1.0,300.0,11099.0
KTM,450 XC-F,2023,49.0,450.0,9799.0
KTM,125 XC,2023,0.0,125.0,8249.0
KTM,890 ADVENTURE,2023,0.0,890.0,13949.0
KTM,85 SX 17/14,2023,0.0,85.0,6549.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,1290 Super Duke R EVO,2023,1.0,1290.0,20399.0
KTM,1290 Super Duke R Evo,2023,0.0,1290.0,20399.0
KTM,1190 Adventure,2015,27451.0,1190.0,10799.0
KTM,150 XC-W,2023,0.0,150.0,6999.0
KTM,890 Duke R,2023,0.0,890.0,12949.0
KTM,1290 SUPER DUKE GT,2017,9050.0,1290.0,14880.0
KTM,300 XC,2017,1087.0,300.0,4599.0
KTM,RC 390,2017,10574.0,390.0,5500.0
KTM,1290 SUPER ADVENTURE R,2018,6156.0,1290.0,15950.0
KTM,SX 350 F SX-F,2018,61.0,350.0,6995.0
KTM,1290 SUPER ADVENTURE S,2019,17338.0,1290.0,12900.0
KTM,SUPER ADVENTURE 1290 S,2020,15300.0,1290.0,14250.0
KTM,790 Adventure,2020,523.0,790.0,11990.0
KTM,390 Duke,2020,7511.0,390.0,4995.0
KTM,1290 SUPER DUKE R,2022,2960.0,1290.0,20000.0
KTM,450 SX-F,2022,20.0,450.0,9999.0
KTM,150 XC-W,2023,0.0,150.0,6999.0
KTM,1290 Super Duke R EVO,2022,2215.0,1290.0,16999.0
KTM,450 SX-F FACTORY EDITION,2022,23.0,450.0,10197.0
KTM,300 XC,2022,53.0,300.0,8899.0
KTM,390 Duke,2022,359.0,390.0,5999.0
KTM,300 XC,2023,0.0,300.0,8797.0
KTM,250 XC-F,2023,0.0,250.0,7997.0
KTM,790 Duke,2023,0.0,790.0,7997.0
KTM,500 EXC-F Six Days,2023,0.0,500.0,12997.0
KTM,390 Adventure,2023,5.0,390.0,7399.0
KTM,50 SX Factory Edition,2023,0.0,50.0,5599.0
KTM,150 XC-W,2023,0.0,150.0,6999.0
KTM,150 XC-W,2023,0.0,150.0,6999.0
KTM,450 SX-F,2022,3.0,450.0,10699.0
KTM,50 SX Mini,2023,0.0,50.0,4199.0
KTM,450 SMR,2023,0.0,450.0,11999.0
KTM,50 SX Factory Edition,2023,0.0,50.0,5599.0
KTM,1290 Super Adventure S,2022,1.0,1290.0,17600.0
KTM,1290 Super Duke R EVO,2022,1.0,1290.0,16990.0
KTM,450 SMR,2022,1.0,450.0,10499.0
KTM,390 Adventure,2022,1.0,390.0,5799.0
KTM,890 Duke GP,2022,1.0,890.0,9750.0
KTM,300 XC TPI,2022,0.0,300.0,6999.0
KTM,RC 390,2022,1.0,390.0,5599.0
KTM,450 SMR,2022,0.0,450.0,11999.0
KTM,250 XC,2023,0.0,250.0,8497.0
KTM,250 SX-F,2023,0.0,250.0,7299.0
KTM,890 Adventure,2023,0.0,890.0,13949.0
KTM,RC 390,2022,0.0,390.0,4499.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,1290 Super Adventure S,2023,0.0,1290.0,20299.0
KTM,1290 Super Duke R Evo,2023,0.0,1290.0,20399.0
KTM,450 SX-F,2023,0.0,450.0,8999.0
KTM,65 SX,2023,0.0,65.0,3599.0
KTM,450 SX-F,2023,0.0,450.0,8999.0
KTM,890 Adventure,2023,0.0,890.0,13949.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,65 SX,2023,0.0,65.0,3599.0
KTM,690 Enduro R,2023,0.0,690.0,12999.0
KTM,690 SMC R ENDURO R,2023,0.0,690.0,12999.0
KTM,65 SX,2023,0.0,65.0,3599.0
KTM,450 SMR,2023,0.0,450.0,10999.0
KTM,65 SX,2023,0.0,65.0,3599.0
KTM,390 Adventure,2022,1.0,390.0,5799.0
KTM,300 XC TPI,2022,0.0,300.0,6999.0
KTM,300 XC,2023,0.0,300.0,7999.0
KTM,250 SX,2023,0.0,250.0,8948.0
KTM,85 SX 19/16,2023,0.0,85.0,4999.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,790 Duke,2023,0.0,790.0,9199.0
KTM,450 SX-F,2023,0.0,450.0,7447.0
KTM,690 SMC R ENDURO R,2023,5.0,690.0,12999.0
KTM,1290 Super Duke R Evo,2023,0.0,1290.0,20399.0
KTM,1290 SUPER DUKE R,2023,5.0,1290.0,20399.0
KTM,125 SX,2023,0.0,125.0,5999.0
KTM,890 Adventure,2023,0.0,890.0,13949.0
KTM,390 Adventure,2022,1.0,390.0,5799.0
KTM,350 EXC-F,2023,0.0,350.0,9597.0
KTM,1290 Super Duke R,2014,23592.0,1290.0,7999.0
KTM,1290 Super Duke GT,2017,12008.0,1290.0,11992.0
KTM,1090 ADVENTURE R,2018,9900.0,1090.0,11750.0
KTM,390 Duke,2018,2878.0,390.0,4699.0
KTM,1290 Super Adventure S,2020,534.0,1290.0,14900.0
KTM,250 SX-F,2020,50.0,250.0,7999.0
KTM,390 DUKE,2022,1029.0,390.0,5695.0
KTM,1290 Super Duke R EVO,2022,3626.0,1290.0,17799.0
KTM,RC 390,2022,5.0,390.0,4588.0
KTM,300 XC TPI,2022,0.0,300.0,6999.0
KTM,300 XC TPI,2022,0.0,300.0,6999.0
KTM,690 Duke,2014,8064.0,690.0,4736.0
KTM,65 SX,2023,0.0,65.0,3599.0
KTM,450 SX-F,2023,0.0,450.0,8999.0
KTM,65 SX,2023,0.0,65.0,3599.0
KTM,65 SX,2023,0.0,65.0,4123.0
KTM,790 Duke,2023,1.0,790.0,9199.0
KTM,890 Adventure R,2023,1.0,890.0,15199.0
KTM,690 SMC R ENDURO R,2023,1.0,690.0,12999.0
KTM,50 SX Mini,2023,0.0,50.0,3147.0
KTM,690 SMC R ENDURO R,2023,1.0,690.0,12999.0
